config,seed,model,buffer,policy,replay,static,final_acc,forgetting,buffer_classes,fit_s,dream_judge_acc,dream_self_acc,recon_mse,judge_test_acc,run_args,omp_threads,schedule,replay_used,hidden,active_frac,asleep_frac,overlap,overlap_in,dim,synops,eff_frac,gate,theta,rest_frac,ach_frac,gate_signal,kp_eff,drift,drift_p99,drift_n,sleeps,rem_used,early_sleeps,sleep_log
g20c_c100f_d4_static,0,ctx,1000,random,local,True,0.019,0.0,"[17, 5, 15, 11, 7, 15, 12, 8, 16, 7, 12, 11, 14, 6, 7, 8, 7, 10, 11, 8, 8, 15, 7, 6, 8, 10, 11, 13, 5, 5, 7, 11, 15, 12, 10, 4, 13, 10, 6, 14, 8, 9, 12, 15, 9, 11, 9, 5, 13, 6, 14, 11, 11, 10, 8, 13, 12, 7, 6, 13, 7, 11, 10, 9, 12, 12, 11, 9, 11, 12, 10, 11, 6, 5, 11, 11, 5, 14, 8, 9, 10, 8, 16, 6, 15, 6, 13, 18, 10, 11, 9, 7, 11, 11, 11, 8, 8, 8, 11, 10]",485.5300989151001,,,,,,,local,15625.0,"(512, 256, 128, 128)",0.1,"[0.606372375, 0.69981375, 0.8495255, 0.8955095]","[nan, nan, nan, nan]",,"[9.27809755419962, 5.078010722937135, 5.781567583719413, 5.131822994488071, 6.386890121831538]",164000.37890625,"[0.5053803624629974, 0.5288957047519683, 0.5176898228015899, 0.5010935594797135]",,0.0,"[0.606372375, 0.69981375, 0.8495255, 0.8955095]",,,"[None, None, 1.8028769604945263e-07, 3.3397711093431956e-07, 4.938629440313624e-07, 0.00016363414256446507]",,,,,,,
g20c_c100f_d4_static,1,ctx,1000,random,local,True,0.0165,0.0,"[15, 13, 10, 8, 3, 2, 12, 8, 9, 9, 13, 13, 4, 10, 5, 7, 9, 11, 9, 10, 18, 9, 10, 13, 12, 9, 9, 14, 9, 13, 13, 5, 14, 9, 11, 15, 7, 12, 10, 9, 10, 8, 8, 15, 11, 9, 9, 10, 11, 11, 6, 7, 9, 16, 9, 10, 9, 12, 12, 8, 7, 11, 6, 12, 8, 10, 11, 11, 6, 10, 8, 12, 7, 6, 13, 8, 9, 6, 9, 13, 13, 7, 6, 8, 11, 12, 10, 16, 7, 11, 14, 13, 14, 13, 9, 18, 7, 11, 5, 11]",479.180602312088,,,,,,,local,15625.0,"(512, 256, 128, 128)",0.1,"[0.60656125, 0.66926775, 0.836536, 0.896016]","[nan, nan, nan, nan]",,"[9.27809755419962, 4.926718312995483, 2.341227891506898, 1.7169761520190325, 4.856520669458473]",164000.37890625,"[0.5054398370370865, 0.5189750399198532, 0.5238942870550156, 0.5001923065376281]",,0.0,"[0.60656125, 0.66926775, 0.836536, 0.896016]",,,"[None, None, 9.46133813518821e-08, 2.8232673575362414e-07, 5.312824646413115e-07, 0.0001705215777449839]",,,,,,,
g20c_c100f_d4_static,2,ctx,1000,random,local,True,0.0123,0.0,"[10, 7, 9, 16, 10, 7, 11, 15, 16, 12, 6, 6, 12, 6, 11, 10, 13, 14, 12, 10, 4, 5, 8, 10, 9, 8, 9, 13, 9, 6, 3, 9, 18, 14, 14, 18, 6, 12, 14, 6, 18, 9, 8, 10, 7, 16, 6, 6, 9, 14, 9, 12, 16, 7, 13, 7, 7, 11, 11, 5, 4, 7, 11, 11, 6, 9, 9, 10, 4, 5, 4, 8, 12, 14, 9, 12, 17, 14, 7, 9, 9, 13, 10, 12, 8, 10, 10, 8, 14, 13, 16, 8, 8, 12, 13, 9, 15, 6, 7, 8]",480.86303663253784,,,,,,,local,15625.0,"(512, 256, 128, 128)",0.1,"[0.60092825, 0.70716275, 0.855615, 0.895505]","[nan, nan, nan, nan]",,"[9.27809755419962, 3.1217909076533483, 2.24035677261406, 2.5982259612070377, 4.003864071027653]",164000.37890625,"[0.5057770507774353, 0.5264576929979324, 0.5074418771877289, 0.5002538986930847]",,0.0,"[0.60092825, 0.70716275, 0.855615, 0.895505]",,,"[None, None, 8.511969390179746e-08, 1.8506236768907269e-07, 4.876888535141887e-07, 0.00016014910057744633]",,,,,,,
g20c_c100f_k5000,0,ctx,5000,random,local,False,0.0641,0.2727777777777778,"[45, 60, 54, 53, 46, 44, 53, 53, 50, 60, 68, 51, 49, 49, 61, 56, 60, 49, 48, 38, 47, 57, 40, 40, 48, 47, 45, 50, 60, 43, 50, 47, 47, 46, 50, 49, 43, 52, 45, 54, 51, 45, 43, 61, 55, 36, 45, 45, 52, 60, 44, 52, 42, 42, 59, 52, 46, 51, 50, 57, 54, 47, 41, 45, 53, 42, 47, 45, 55, 55, 48, 44, 61, 53, 52, 47, 55, 48, 63, 54, 50, 38, 57, 71, 43, 50, 49, 49, 54, 39, 48, 58, 58, 51, 49, 50, 41, 46, 58, 37]",610.0330150127411,,,,,,,local,15650.0,"(512, 256)",0.1,"[0.6322471545527156, 0.8400698881789137]","[0.9191793964024245, 0.9837460317460317]",1.0,"[9.27809755419962, 10.631328530547759, 14.071217576414758]",163802.83984375,"[0.5056928194035737, 0.5208940005775529]",,0.0,"[0.6322471545527156, 0.8400698881789137]",,,"[None, None, 4.6046803221626526e-05, 8.906597696007045e-05]",,,,,,,
g20c_c100f_k5000,1,ctx,5000,random,local,False,0.0438,0.2566666666666666,"[37, 49, 53, 45, 42, 50, 48, 47, 46, 46, 55, 40, 53, 48, 55, 57, 51, 66, 51, 37, 53, 50, 43, 52, 48, 63, 46, 47, 60, 50, 57, 47, 46, 42, 38, 50, 39, 50, 59, 53, 53, 42, 47, 46, 47, 47, 43, 36, 42, 43, 65, 61, 53, 51, 57, 61, 35, 51, 49, 38, 51, 57, 61, 49, 48, 54, 58, 40, 62, 57, 63, 48, 49, 52, 48, 66, 40, 61, 47, 52, 59, 51, 56, 48, 47, 53, 48, 49, 62, 50, 48, 54, 43, 33, 46, 61, 50, 48, 39, 56]",603.0369815826416,,,,,,,local,15650.0,"(512, 256)",0.1,"[0.6377750599041534, 0.8417554412939298]","[0.934586285198987, 0.9643260825017594]",1.0,"[9.27809755419962, 9.650147273289742, 11.169569083336373]",163802.83984375,"[0.504984568031832, 0.5165572572468569]",,0.0,"[0.6377750599041534, 0.8417554412939298]",,,"[None, None, 3.0231067742542416e-05, 9.880207828299914e-05]",,,,,,,
g20c_c100f_k5000,2,ctx,5000,random,local,False,0.0592,0.29644444444444445,"[62, 50, 47, 48, 47, 58, 39, 33, 38, 55, 60, 40, 57, 52, 58, 38, 49, 53, 52, 56, 65, 48, 51, 50, 49, 51, 52, 51, 40, 48, 45, 40, 48, 44, 58, 46, 41, 60, 54, 54, 50, 44, 48, 54, 49, 47, 54, 29, 50, 43, 53, 61, 41, 49, 51, 52, 60, 47, 52, 47, 48, 45, 45, 51, 43, 51, 65, 54, 59, 42, 50, 50, 55, 49, 44, 56, 60, 43, 55, 45, 62, 57, 46, 62, 57, 42, 43, 46, 58, 50, 40, 33, 56, 57, 59, 51, 48, 52, 53, 50]",617.1346151828766,,,,,,,local,15650.0,"(512, 256)",0.1,"[0.6312562400159745, 0.8447848442492013]","[0.9181318306866936, 0.9847121432027095]",1.0,"[9.27809755419962, 22.24050368731254, 12.544553333131713]",163802.83984375,"[0.506383644478104, 0.5261338786052439]",,0.0,"[0.6312562400159745, 0.8447848442492013]",,,"[None, None, 5.9254350998586016e-05, 6.747976375152742e-05]",,,,,,,
g20c_c100f_k5000_static,0,ctx,5000,random,local,True,0.0596,0.0,"[48, 62, 49, 55, 45, 58, 42, 45, 45, 56, 45, 56, 49, 47, 49, 55, 43, 61, 47, 48, 45, 64, 45, 42, 55, 46, 49, 40, 53, 60, 55, 54, 49, 53, 44, 56, 51, 49, 48, 51, 50, 47, 52, 53, 63, 52, 46, 51, 48, 48, 48, 59, 53, 61, 53, 59, 45, 48, 65, 53, 35, 40, 34, 59, 42, 58, 42, 46, 45, 47, 43, 45, 56, 46, 44, 56, 52, 42, 57, 61, 49, 41, 47, 47, 33, 52, 54, 52, 58, 49, 44, 45, 57, 49, 62, 50, 40, 67, 40, 46]",611.4509952068329,,,,,,,local,15625.0,"(512, 256)",0.1,"[0.6133205, 0.87088125]","[nan, nan]",,"[9.27809755419962, 17.920759923215385, 23.633287388161865]",163802.83984375,"[0.5070182927932888, 0.5142600567036271]",,0.0,"[0.6133205, 0.87088125]",,,"[None, None, 1.7219285916110522e-05, 8.854055123135504e-05]",,,,,,,
g20c_c100f_k5000_static,1,ctx,5000,random,local,True,0.0662,0.0,"[48, 40, 54, 56, 54, 40, 50, 49, 51, 44, 59, 44, 45, 61, 45, 55, 50, 52, 42, 50, 56, 57, 46, 49, 40, 50, 47, 43, 46, 49, 44, 54, 54, 55, 51, 47, 50, 53, 49, 40, 54, 58, 57, 48, 57, 42, 42, 52, 47, 58, 46, 49, 37, 61, 49, 52, 55, 50, 50, 50, 57, 44, 54, 43, 49, 58, 47, 52, 47, 55, 52, 49, 47, 50, 47, 61, 35, 40, 56, 60, 49, 57, 58, 46, 55, 52, 41, 50, 45, 53, 46, 61, 51, 55, 54, 50, 60, 43, 42, 46]",601.7774350643158,,,,,,,local,15625.0,"(512, 256)",0.1,"[0.607408625, 0.86583625]","[nan, nan]",,"[9.27809755419962, 17.22732379300756, 19.36256354700228]",163802.83984375,"[0.5072407042884827, 0.516299866727829]",,0.0,"[0.607408625, 0.86583625]",,,"[None, None, 2.2795998162252706e-05, 8.003063966912221e-05]",,,,,,,
g20c_c100f_k5000_static,2,ctx,5000,random,local,True,0.0671,0.0,"[47, 45, 48, 48, 49, 59, 52, 51, 46, 50, 41, 50, 57, 54, 46, 55, 56, 48, 47, 43, 49, 43, 51, 51, 58, 42, 60, 62, 49, 47, 56, 50, 61, 37, 58, 46, 50, 44, 46, 30, 54, 46, 48, 52, 45, 44, 58, 50, 45, 47, 43, 67, 48, 46, 56, 43, 44, 59, 43, 55, 57, 50, 47, 45, 46, 58, 55, 49, 54, 55, 54, 46, 54, 48, 52, 50, 53, 52, 53, 57, 48, 45, 59, 47, 44, 49, 45, 57, 55, 52, 42, 47, 49, 53, 57, 52, 53, 42, 40, 54]",583.2840685844421,,,,,,,local,15625.0,"(512, 256)",0.1,"[0.61268125, 0.8699575]","[nan, nan]",,"[9.27809755419962, 16.997507718192995, 20.60537036310837]",163802.83984375,"[0.5068842860240936, 0.5134610329233408]",,0.0,"[0.61268125, 0.8699575]",,,"[None, None, 1.4811638438916915e-05, 8.422517563350572e-05]",,,,,,,
g20c_c100f_wide_k5000,0,ctx,5000,random,local,False,0.0584,0.22944444444444445,"[45, 60, 54, 53, 46, 44, 53, 53, 50, 60, 68, 51, 49, 49, 61, 56, 60, 49, 48, 38, 47, 57, 40, 40, 48, 47, 45, 50, 60, 43, 50, 47, 47, 46, 50, 49, 43, 52, 45, 54, 51, 45, 43, 61, 55, 36, 45, 45, 52, 60, 44, 52, 42, 42, 59, 52, 46, 51, 50, 57, 54, 47, 41, 45, 53, 42, 47, 45, 55, 55, 48, 44, 61, 53, 52, 47, 55, 48, 63, 54, 50, 38, 57, 71, 43, 50, 49, 49, 54, 39, 48, 58, 58, 51, 49, 50, 41, 46, 58, 37]",1164.8452608585358,,,,,,,local,15650.0,"(1024, 512)",0.1,"[0.6263107153554313, 0.8231036591453674]","[0.9365296957536079, 0.9621544680531441]",1.0,"[9.27809755419962, 12.316496613263272, 14.113309134320232]",335340.16015625,"[0.5059359552004277, 0.5195603321002314]",,0.0,"[0.6263107153554313, 0.8231036591453674]",,,"[None, None, 2.8921236035411383e-05, 8.301101315142859e-05]",,,,,,,
g20c_c100f_wide_k5000,1,ctx,5000,random,local,False,0.057,0.2321111111111111,"[37, 49, 53, 45, 42, 50, 48, 47, 46, 46, 55, 40, 53, 48, 55, 57, 51, 66, 51, 37, 53, 50, 43, 52, 48, 63, 46, 47, 60, 50, 57, 47, 46, 42, 38, 50, 39, 50, 59, 53, 53, 42, 47, 46, 47, 47, 43, 36, 42, 43, 65, 61, 53, 51, 57, 61, 35, 51, 49, 38, 51, 57, 61, 49, 48, 54, 58, 40, 62, 57, 63, 48, 49, 52, 48, 66, 40, 61, 47, 52, 59, 51, 56, 48, 47, 53, 48, 49, 62, 50, 48, 54, 43, 33, 46, 61, 50, 48, 39, 56]",1168.7918727397919,,,,,,,local,15650.0,"(1024, 512)",0.1,"[0.6261205820686901, 0.8224997503993611]","[0.9160012070418191, 0.9699478367694738]",1.0,"[9.27809755419962, 9.60796716908397, 12.194742442403639]",335340.16015625,"[0.5054243745618372, 0.5210095848313893]",,0.0,"[0.6261205820686901, 0.8224997503993611]",,,"[None, None, 3.231668734341806e-05, 8.935665569651219e-05]",,,,,,,
g20c_c100f_wide_k5000,2,ctx,5000,random,local,False,0.0481,0.24288888888888888,"[62, 50, 47, 48, 47, 58, 39, 33, 38, 55, 60, 40, 57, 52, 58, 38, 49, 53, 52, 56, 65, 48, 51, 50, 49, 51, 52, 51, 40, 48, 45, 40, 48, 44, 58, 46, 41, 60, 54, 54, 50, 44, 48, 54, 49, 47, 54, 29, 50, 43, 53, 61, 41, 49, 51, 52, 60, 47, 52, 47, 48, 45, 45, 51, 43, 51, 65, 54, 59, 42, 50, 50, 55, 49, 44, 56, 60, 43, 55, 45, 62, 57, 46, 62, 57, 42, 43, 46, 58, 50, 40, 33, 56, 57, 59, 51, 48, 52, 53, 50]",1044.0294313430786,,,,,,,local,15650.0,"(1024, 512)",0.1,"[0.623878918730032, 0.8238986371805112]","[0.9315576834881882, 0.9753816259572078]",1.0,"[9.27809755419962, 8.685918351755356, 13.45139761189931]",335340.16015625,"[0.5060186627813386, 0.5180254653139046]",,0.0,"[0.623878918730032, 0.8238986371805112]",,,"[None, None, 3.1305528257772804e-05, 9.017246545605825e-05]",,,,,,,
g20c_c100f_wide_k5000_static,0,ctx,5000,random,local,True,0.0578,0.0,"[48, 62, 49, 55, 45, 58, 42, 45, 45, 56, 45, 56, 49, 47, 49, 55, 43, 61, 47, 48, 45, 64, 45, 42, 55, 46, 49, 40, 53, 60, 55, 54, 49, 53, 44, 56, 51, 49, 48, 51, 50, 47, 52, 53, 63, 52, 46, 51, 48, 48, 48, 59, 53, 61, 53, 59, 45, 48, 65, 53, 35, 40, 34, 59, 42, 58, 42, 46, 45, 47, 43, 45, 56, 46, 44, 56, 52, 42, 57, 61, 49, 41, 47, 47, 33, 52, 54, 52, 58, 49, 44, 45, 57, 49, 62, 50, 40, 67, 40, 46]",1129.1865470409393,,,,,,,local,15625.0,"(1024, 512)",0.1,"[0.6103701875, 0.874866875]","[nan, nan]",,"[9.27809755419962, 18.52936012579407, 24.54287360787354]",335340.16015625,"[0.5063392923786119, 0.5211068875582516]",,0.0,"[0.6103701875, 0.874866875]",,,"[None, None, 7.159404218086259e-06, 0.00015447842760382577]",,,,,,,
g20c_c100f_wide_k5000_static,1,ctx,5000,random,local,True,0.0819,0.0,"[48, 40, 54, 56, 54, 40, 50, 49, 51, 44, 59, 44, 45, 61, 45, 55, 50, 52, 42, 50, 56, 57, 46, 49, 40, 50, 47, 43, 46, 49, 44, 54, 54, 55, 51, 47, 50, 53, 49, 40, 54, 58, 57, 48, 57, 42, 42, 52, 47, 58, 46, 49, 37, 61, 49, 52, 55, 50, 50, 50, 57, 44, 54, 43, 49, 58, 47, 52, 47, 55, 52, 49, 47, 50, 47, 61, 35, 40, 56, 60, 49, 57, 58, 46, 55, 52, 41, 50, 45, 53, 46, 61, 51, 55, 54, 50, 60, 43, 42, 46]",1114.0302603244781,,,,,,,local,15625.0,"(1024, 512)",0.1,"[0.603433875, 0.858014375]","[nan, nan]",,"[9.27809755419962, 18.152232738848014, 24.652158271425726]",335340.16015625,"[0.5066973596339672, 0.5212212017729282]",,0.0,"[0.603433875, 0.858014375]",,,"[None, None, 1.1954489717751962e-05, 0.00012177254965053921]",,,,,,,
g20c_c100f_wide_k5000_static,2,ctx,5000,random,local,True,0.0754,0.0,"[47, 45, 48, 48, 49, 59, 52, 51, 46, 50, 41, 50, 57, 54, 46, 55, 56, 48, 47, 43, 49, 43, 51, 51, 58, 42, 60, 62, 49, 47, 56, 50, 61, 37, 58, 46, 50, 44, 46, 30, 54, 46, 48, 52, 45, 44, 58, 50, 45, 47, 43, 67, 48, 46, 56, 43, 44, 59, 43, 55, 57, 50, 47, 45, 46, 58, 55, 49, 54, 55, 54, 46, 54, 48, 52, 50, 53, 52, 53, 57, 48, 45, 59, 47, 44, 49, 45, 57, 55, 52, 42, 47, 49, 53, 57, 52, 53, 42, 40, 54]",1056.4652330875397,,,,,,,local,15625.0,"(1024, 512)",0.1,"[0.6078376875, 0.873516625]","[nan, nan]",,"[9.27809755419962, 19.311307873358675, 30.90178465198152]",335340.16015625,"[0.5066469889621734, 0.522048238398552]",,0.0,"[0.6078376875, 0.873516625]",,,"[None, None, 7.257714780976186e-06, 0.00014969367669948822]",,,,,,,
g20c_c100f_wide,0,ctx,1000,random,local,False,0.0633,0.20600000000000002,"[8, 14, 11, 5, 13, 9, 7, 11, 11, 7, 14, 13, 9, 6, 12, 12, 15, 9, 12, 8, 13, 10, 13, 10, 5, 13, 7, 9, 13, 6, 18, 17, 8, 12, 13, 9, 13, 9, 7, 6, 11, 8, 20, 7, 14, 10, 5, 5, 9, 7, 12, 10, 10, 8, 9, 10, 10, 11, 6, 13, 9, 13, 19, 5, 11, 6, 12, 9, 16, 4, 7, 13, 10, 9, 12, 11, 9, 10, 4, 10, 10, 8, 9, 10, 6, 8, 8, 8, 6, 9, 16, 8, 16, 7, 7, 10, 9, 10, 9, 15]",1148.8580946922302,,,,,,,local,15650.0,"(1024, 512)",0.1,"[0.6299925743809904, 0.8242264876198083]","[0.9229725455695207, 0.9586856474785124]",1.0,"[9.27809755419962, 13.53039794403124, 15.056152407086504]",335340.16015625,"[0.5049572140035538, 0.5336818867150587]",,0.0,"[0.6299925743809904, 0.8242264876198083]",,,"[None, None, 3.405157500041227e-05, 7.585078310838601e-05]",,,,,,,
g20c_c100f_wide,1,ctx,1000,random,local,False,0.0684,0.21611111111111114,"[10, 15, 17, 13, 14, 10, 13, 8, 9, 10, 13, 10, 12, 6, 8, 8, 14, 7, 16, 10, 4, 14, 14, 8, 12, 11, 5, 9, 6, 12, 9, 7, 11, 9, 5, 5, 6, 13, 9, 13, 7, 10, 8, 12, 10, 13, 7, 14, 7, 14, 5, 9, 10, 12, 13, 5, 14, 10, 9, 13, 11, 9, 16, 14, 8, 19, 8, 7, 10, 8, 9, 11, 10, 12, 16, 4, 14, 8, 11, 10, 7, 11, 8, 15, 9, 7, 6, 6, 11, 9, 2, 9, 7, 8, 10, 12, 8, 13, 9, 11]",1062.5974395275116,,,,,,,local,15650.0,"(1024, 512)",0.1,"[0.6305580446285942, 0.8242031499600639]","[0.9353631627938723, 0.9777926478979113]",1.0,"[9.27809755419962, 15.186827910733498, 15.155333816098308]",335340.16015625,"[0.5048710400131963, 0.5373553123286429]",,0.0,"[0.6305580446285942, 0.8242031499600639]",,,"[None, None, 3.5496028356073884e-05, 7.688234502118029e-05]",,,,,,,
g20c_c100f_wide,2,ctx,1000,random,local,False,0.0683,0.19399999999999998,"[12, 13, 11, 11, 7, 8, 15, 8, 14, 9, 11, 5, 6, 10, 7, 7, 13, 12, 8, 6, 13, 9, 10, 13, 9, 11, 8, 13, 8, 11, 10, 6, 12, 13, 8, 12, 6, 11, 8, 13, 10, 11, 5, 13, 13, 9, 9, 5, 9, 12, 7, 10, 11, 12, 7, 8, 7, 13, 11, 7, 10, 5, 8, 10, 8, 12, 14, 8, 12, 10, 12, 11, 21, 12, 13, 10, 6, 5, 5, 13, 8, 12, 6, 8, 11, 13, 13, 10, 13, 18, 17, 6, 9, 7, 9, 7, 15, 13, 6, 8]",513.7877230644226,,,,,,,local,15650.0,"(1024, 512)",0.1,"[0.6304663787939297, 0.8219621106230032]","[0.9391918639911813, 0.9590176978302829]",1.0,"[9.27809755419962, 15.586039352010095, 21.878118940402075]",335340.16015625,"[0.504817178584189, 0.5379968456072977]",,0.0,"[0.6304663787939297, 0.8219621106230032]",,,"[None, None, 3.6006037445315194e-05, 8.266888139364354e-05]",,,,,,,
g20c_c100f_wide_static,0,ctx,1000,random,local,True,0.0751,0.0,"[17, 5, 15, 11, 7, 15, 12, 8, 16, 7, 12, 11, 14, 6, 7, 8, 7, 10, 11, 8, 8, 15, 7, 6, 8, 10, 11, 13, 5, 5, 7, 11, 15, 12, 10, 4, 13, 10, 6, 14, 8, 9, 12, 15, 9, 11, 9, 5, 13, 6, 14, 11, 11, 10, 8, 13, 12, 7, 6, 13, 7, 11, 10, 9, 12, 12, 11, 9, 11, 12, 10, 11, 6, 5, 11, 11, 5, 14, 8, 9, 10, 8, 16, 6, 15, 6, 13, 18, 10, 11, 9, 7, 11, 11, 11, 8, 8, 8, 11, 10]",1134.1869931221008,,,,,,,local,15625.0,"(1024, 512)",0.1,"[0.611367375, 0.867277625]","[nan, nan]",,"[9.27809755419962, 20.066978752696496, 25.017892635348684]",335340.16015625,"[0.504808706704326, 0.546501340931207]",,0.0,"[0.611367375, 0.867277625]",,,"[None, None, 2.0194985136893553e-05, 0.00012793300809091273]",,,,,,,
g20c_c100f_wide_static,1,ctx,1000,random,local,True,0.0774,0.0,"[15, 13, 10, 8, 3, 2, 12, 8, 9, 9, 13, 13, 4, 10, 5, 7, 9, 11, 9, 10, 18, 9, 10, 13, 12, 9, 9, 14, 9, 13, 13, 5, 14, 9, 11, 15, 7, 12, 10, 9, 10, 8, 8, 15, 11, 9, 9, 10, 11, 11, 6, 7, 9, 16, 9, 10, 9, 12, 12, 8, 7, 11, 6, 12, 8, 10, 11, 11, 6, 10, 8, 12, 7, 6, 13, 8, 9, 6, 9, 13, 13, 7, 6, 8, 11, 12, 10, 16, 7, 11, 14, 13, 14, 13, 9, 18, 7, 11, 5, 11]",496.0689146518707,,,,,,,local,15625.0,"(1024, 512)",0.1,"[0.61088275, 0.8468775]","[nan, nan]",,"[9.27809755419962, 26.644645584456903, 29.77424618036431]",335340.16015625,"[0.5049262393737286, 0.5414285218374729]",,0.0,"[0.61088275, 0.8468775]",,,"[None, None, 2.502741989219916e-05, 9.177932350914373e-05]",,,,,,,
g20c_c100f_wide_static,2,ctx,1000,random,local,True,0.0735,0.0,"[10, 7, 9, 16, 10, 7, 11, 15, 16, 12, 6, 6, 12, 6, 11, 10, 13, 14, 12, 10, 4, 5, 8, 10, 9, 8, 9, 13, 9, 6, 3, 9, 18, 14, 14, 18, 6, 12, 14, 6, 18, 9, 8, 10, 7, 16, 6, 6, 9, 14, 9, 12, 16, 7, 13, 7, 7, 11, 11, 5, 4, 7, 11, 11, 6, 9, 9, 10, 4, 5, 4, 8, 12, 14, 9, 12, 17, 14, 7, 9, 9, 13, 10, 12, 8, 10, 10, 8, 14, 13, 16, 8, 8, 12, 13, 9, 15, 6, 7, 8]",498.49904918670654,,,,,,,local,15625.0,"(1024, 512)",0.1,"[0.603719, 0.8665795]","[nan, nan]",,"[9.27809755419962, 27.32830174977448, 31.125566476603137]",335340.16015625,"[0.5054815815410614, 0.5585012097196579]",,0.0,"[0.603719, 0.8665795]",,,"[None, None, 2.3469170778755966e-05, 0.00010996579553923558]",,,,,,,
g21_diag_adam5,0,ctx,1000,random,local,False,0.9078,0.07601959118365187,"[110, 110, 96, 111, 95, 83, 105, 105, 100, 85]",1035.5417087078094,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",,local,18760.0,"(512, 256)",0.05,"[0.8604358925239872, 0.8950313999200427]","[0.7751778100552266, 0.6013030366435912]",0.79223686439895,"[62.34277391311201, 20.693640933112153, 12.982912564924412]",112257.65270996094,"[0.5221729379083747, 0.5424005227393782]",,0.0,"[0.8604358925239872, 0.8950313999200427]",,,,"[0.013850769286644884, 0.0011196250890268447, 0.010055589400279497, 0.00013832055263842807, 0.00041119321145172887]",0.08430410072207449,18760.0,,,,
g21_diag_free,0,ctx,1000,random,local,False,0.9197,0.05462743749238072,"[110, 110, 96, 111, 95, 83, 105, 105, 100, 85]",773.3679327964783,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",,local,18760.0,"(512, 256)",0.1,"[0.6851830065631663, 0.8374050506396589]","[0.9072941216615487, 0.733767477349184]",0.79223686439895,"[62.34277391311201, 10.95849750362408, 8.823549096771867]",114307.67224121094,"[0.5057945707939994, 0.537837897411494]",,0.0,"[0.6851830065631663, 0.8374050506396589]",,,,"[0.01816144384011112, 0.0027377990997835265, 0.0036313965884861407, 2.8717886782618663e-05, 0.000189543076391731]",0.10864171721041202,18760.0,,,,
g21_diag_free,1,ctx,1000,random,local,False,0.9263,0.050961620105301364,"[98, 104, 90, 109, 99, 79, 109, 124, 95, 93]",1059.9949696063995,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,local,18760.0,"(512, 256)",0.1,"[0.6831263950892857, 0.8358467150852879]","[0.9074510212743003, 0.7656576621200244]",0.79223686439895,"[62.34277391311211, 10.809986377425211, 5.199636804377132]",114307.67224121094,"[0.5062887361388344, 0.5384972211080732]",,0.0,"[0.6831263950892857, 0.8358467150852879]",,,,"[0.022184628701849736, 0.0032749200426439233, 0.0032142116797408823, 2.3021257737143113e-05, 0.00017652815956967886]",0.12688774943351744,18760.0,,,,
g21_diag_free,2,ctx,1000,random,local,False,0.9308,0.05380970735329377,"[100, 128, 99, 103, 109, 100, 85, 93, 92, 91]",871.5436141490936,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",1,local,18760.0,"(512, 256)",0.1,"[0.688783169809435, 0.8395043476812367]","[0.9158720085757913, 0.7104889448673958]",0.79223686439895,"[62.34277391311211, 13.046274116774171, 7.978013035764527]",114307.67224121094,"[0.5052563016471674, 0.5331251980375443]",,0.0,"[0.688783169809435, 0.8395043476812367]",,,,"[0.01962946760908776, 0.003864605543710021, 0.0028627589098743794, 1.7990805603353296e-05, 0.00015221544033063372]",0.12886554181575774,18760.0,,,,
g21_diag_isolated,0,ctx,1000,random,local,False,0.92,0.06561389075823179,"[110, 110, 96, 111, 95, 83, 105, 105, 100, 85]",732.6478228569031,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",,local,18760.0,"(512, 256)",0.1,"[0.6857515575026653, 0.8429777035581023]","[0.9165650986564614, 0.7353690083082226]",0.79223686439895,"[62.34277391311201, 10.160975119950708, 9.065527095725576]",114307.67224121094,"[0.5049904611529604, 0.5212000494382021]",,0.0,"[0.6857515575026653, 0.8429777035581023]",,,,"[0.0009518264733286682, 6.663113006396588e-06, 0.0021321961620469083, 2.4871321021219782e-05, 8.935782959613242e-05]",0.0466869049891826,18760.0,,,,
g22_sgd0_e02,0,ctx,1000,random,local,False,0.098,0.0,"[110, 110, 96, 111, 95, 83, 105, 105, 100, 85]",360.8551800251007,,,,,"{'epochs_per_task': 5, 'batch': 256, 'nrem_batches': 20, 'nrem_gain': 3.0, 'val': False}",4,local,18760.0,"(512, 256)",0.1,"[0.9331488830956823, 0.9630259694829424]","[0.0, 0.0]",0.79223686439895,"[62.34277391311183, 0.0, 0.0]",110130.83239746094,"[0.07510835626549812, 0.07682636884896994]",,0.0,"[0.9331488830956823, 0.9630259694829424]",,,,,,0.0,,,,
